model,repr,pooling,layer,method,D,sif_a,tau,aucroc,spearman,same_avg,diff_avg,gap,dir_acc_at_1,dir_acc_at_3,existing_acc,new_acc,overall_assignment_acc,train_aucroc,train_dir_acc_at_1,n_train,n_test,n_existing,n_new
bowphs/LaTa,hidden,mean,9,abtt_optimal,10,0.001,0.4723618090452261,0.9647606689947191,0.0647696816321939,0.5573623776435852,0.0006012156372889876,0.5567611620062962,0.8578088578088578,0.9487179487179487,0.8859813084112149,0.8730650154798761,0.8811188811188811,0.9812288029550709,0.8559622195985832,847,858,535,323
bowphs/LaTa,hidden,mean,9,whitening,10,0.001,0.05527638190954774,0.8670774264655747,0.05115641153105065,0.3054763376712799,0.0010503212688490748,0.30442601640243083,0.4114219114219114,0.4393939393939394,1.0,0.0030959752321981426,0.6247086247086248,0.8449248659909868,0.6623376623376623,847,858,535,323
bowphs/LaTa,hidden,mean,10,baseline,10,0.001,0.9949748743718593,0.5049459428726877,0.0006892733542364348,0.16432960331439972,0.23617836833000183,-0.07184876501560211,0.317016317016317,0.42424242424242425,0.34392523364485983,0.7523219814241486,0.4976689976689977,0.5143957454952399,0.33766233766233766,847,858,535,323
bowphs/LaTa,hidden,mean,10,abtt_fixed,10,0.001,0.4824120603015075,0.970524977257432,0.065573003504962,0.5519821643829346,0.0004933245363645256,0.55148883984657,0.8519813519813519,0.9475524475524476,0.8728971962616823,0.8823529411764706,0.8764568764568764,0.9821840077415445,0.8500590318772137,847,858,535,323
bowphs/LaTa,hidden,mean,10,abtt_optimal,10,0.001,0.4824120603015075,0.970524977257432,0.065573003504962,0.5519821643829346,0.0004933245363645256,0.55148883984657,0.8519813519813519,0.9475524475524476,0.8728971962616823,0.8823529411764706,0.8764568764568764,0.9821840077415445,0.8500590318772137,847,858,535,323
bowphs/LaTa,hidden,mean,10,whitening,10,0.001,0.05527638190954774,0.8627736309923006,0.05055662871548476,0.3087955415248871,0.0005261115729808807,0.3082694299519062,0.3962703962703963,0.43123543123543123,1.0,0.0030959752321981426,0.6247086247086248,0.840872840539838,0.6469893742621016,847,858,535,323
bowphs/LaTa,hidden,mean,11,baseline,10,0.001,0.9949748743718593,0.5082716817586238,0.0011527528678964393,0.17797045409679413,0.24489052593708038,-0.06692007184028625,0.331002331002331,0.4417249417249417,0.3102803738317757,0.7863777089783281,0.48951048951048953,0.516329122811323,0.345926800472255,847,858,535,323
bowphs/LaTa,hidden,mean,11,abtt_fixed,10,0.001,0.49246231155778897,0.9728696997721382,0.06589976723718957,0.5500778555870056,0.000517003471031785,0.5495608521159738,0.8566433566433567,0.9475524475524476,0.8672897196261682,0.9009287925696594,0.87995337995338,0.9838063507541505,0.8571428571428571,847,858,535,323
bowphs/LaTa,hidden,mean,11,abtt_optimal,10,0.001,0.49246231155778897,0.9728696997721382,0.06589976723718957,0.5500778555870056,0.000517003471031785,0.5495608521159738,0.8566433566433567,0.9475524475524476,0.8672897196261682,0.9009287925696594,0.87995337995338,0.9838063507541505,0.8571428571428571,847,858,535,323
bowphs/LaTa,hidden,mean,11,whitening,10,0.001,0.05527638190954774,0.87211753617697,0.05185880810454843,0.3038369119167328,0.0009517339640296996,0.3028851779527031,0.3916083916083916,0.4289044289044289,1.0,0.0030959752321981426,0.6247086247086248,0.8482159600185127,0.641086186540732,847,858,535,323
bowphs/LaTa,hidden,mean,12,baseline,10,0.001,0.8743718592964824,0.9375956764427696,0.06098393116643753,0.8159621953964233,0.5784882307052612,0.2374739646911621,0.6888111888111889,0.9195804195804196,0.5757009345794393,0.9318885448916409,0.7097902097902098,0.9426237870810057,0.6835891381345927,847,858,535,323
bowphs/LaTa,hidden,mean,12,abtt_fixed,10,0.001,0.4221105527638191,0.9713791183210156,0.06569203777022568,0.52593594789505,0.0006937734433449805,0.5252421744517051,0.8414918414918415,0.9475524475524476,0.8897196261682243,0.8328173374613003,0.8682983682983683,0.9890475531239149,0.8571428571428571,847,858,535,323
