model,method,repr,pooling,layer,D,n_seeds,dir_acc_at_1_mean,dir_acc_at_1_std,dir_acc_at_2_mean,dir_acc_at_2_std,dir_acc_at_3_mean,dir_acc_at_3_std,dir_acc_at_4_mean,dir_acc_at_4_std,dir_acc_at_5_mean,dir_acc_at_5_std,existing_acc_mean,existing_acc_std,new_acc_mean,new_acc_std,overall_assignment_acc_mean,overall_assignment_acc_std,tau_mean,tau_std
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_fixed,hidden,sif,5,10,5,0.8896940211362889,0.003983419022842291,0.9562283524104632,0.006538446105077294,0.9660507579305282,0.005035279953409967,0.9706783558711246,0.003425533890945165,0.975804122875717,0.0052896226284624755,0.8413223140495868,0.0036959801280988134,0.9522582140403923,0.009131871199142565,0.8896940211362889,0.003983419022842291,0.3969849246231156,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_fixed,hidden,sif,6,10,5,0.8934081644171705,0.004319448382747149,0.9566707657627418,0.006144644073309064,0.9655221968933241,0.0050027006614778,0.9739271484174937,0.0030299629530191287,0.9748727801799901,0.002329981103857218,0.8504132231404959,0.005387770582812144,0.948973268775249,0.013604793954496189,0.8934081644171705,0.004319448382747149,0.3869346733668342,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_fixed,hidden,sif,7,10,5,0.8933785989584042,0.0027446652498695967,0.9552834230422169,0.00291172688513575,0.9678627082463919,0.004288447156390703,0.9739348094077313,0.002940997641291107,0.9776494985052174,0.0026876908288693347,0.8404958677685951,0.008055201937858657,0.9618009196227018,0.0083319524977172,0.8933785989584042,0.0027446652498695967,0.3969849246231156,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_fixed,hidden,sif,8,10,5,0.8850046675031198,0.001726796389878062,0.9520829273834526,0.0026587197214634948,0.9669852905443296,0.005193197817698454,0.9739805731830324,0.005920624693506223,0.9763189731202102,0.006550320034682064,0.8330578512396695,0.008568777418730434,0.9521910039731821,0.010102656747948286,0.8850046675031198,0.001726796389878062,0.40703517587939697,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_fixed,hidden,sif,9,10,5,0.8737926837264481,0.005007488939355508,0.9460555570837087,0.004866637157310649,0.9605026226140383,0.005634303647907953,0.9660370471378175,0.0035792024303541317,0.9697816778020039,0.006082001900525377,0.8206611570247935,0.008055201937858658,0.9425882383308126,0.007730730931840237,0.8737926837264481,0.005007488939355508,0.41206030150753764,6.206335383118183e-17
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_fixed,hidden,sif,10,10,5,0.8593215891806756,0.007806706010347695,0.9497925267576577,0.006042126372319238,0.9609251973251995,0.007406410590515103,0.9688884378913407,0.007880531297204863,0.9712012432137896,0.006507366895657281,0.7743801652892561,0.010371818510752969,0.9690524089533991,0.010215386575600002,0.8593215891806756,0.007806706010347695,0.44221105527638194,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_fixed,hidden,sif,11,10,5,0.8635187492537482,0.008341100499199717,0.9385557292922204,0.004545548941548545,0.9567392318109189,0.006322615459635664,0.9637264773514499,0.004941655498968406,0.9646721091139465,0.005023479373674204,0.7917355371900827,0.00951311110183583,0.9562591140808963,0.008008862915670822,0.8635187492537482,0.008341100499199717,0.4170854271356784,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_fixed,hidden,sif,12,10,5,0.8677407517256814,0.00574886615187961,0.9460195201260563,0.005911470093379368,0.9604735898408521,0.0054504328161587455,0.9632782624370811,0.005968604691410675,0.9651427287249696,0.006339781537981906,0.8008264462809918,0.006789949059981376,0.9542967360789142,0.006432039077101993,0.8677407517256814,0.00574886615187961,0.41206030150753764,6.206335383118183e-17
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_fixed,hidden,sif,13,10,5,0.8622096412401685,0.0045804376124037325,0.9394720762937883,0.004635989143163122,0.9581495575021567,0.006336181408048431,0.9641736137636343,0.0058895261629661804,0.9655674604404998,0.005123505197575233,0.7933884297520661,0.004132231404958664,0.9513035590263312,0.012340173278743021,0.8622096412401685,0.0045804376124037325,0.41206030150753764,6.206335383118183e-17
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_fixed,hidden,sif,14,10,5,0.8588716845468296,0.006488596967478829,0.9417682784816733,0.0030778614764419166,0.9613979739405917,0.004919184728675814,0.9660370471378175,0.0035792024303541317,0.9678938524354681,0.003960355195940776,0.7950413223140496,0.007506571125861524,0.9414191571617314,0.010796518786998464,0.8588716845468296,0.006488596967478829,0.41206030150753764,6.206335383118183e-17
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_fixed,hidden,sif,15,10,5,0.869575933252641,0.005919838765509515,0.9357382965379142,0.0032382162907629904,0.9520771258213623,0.0033129375987199015,0.9595145411145065,0.0013281827670339561,0.9637029941526112,0.0046284890569681615,0.8140495867768596,0.008765786543634897,0.9414486371912114,0.005958249183627282,0.869575933252641,0.005919838765509515,0.40201005025125636,6.206335383118183e-17
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_fixed,hidden,sif,16,10,5,0.8700286192391731,0.0073362204245183355,0.9413141378850227,0.0041054333098687525,0.955300980558774,0.0030246647329240095,0.9618437013311363,0.003581574451095471,0.9632434736902835,0.0019738026754228966,0.8239669421487603,0.007506571125861562,0.9295621472849195,0.008234687474938036,0.8700286192391731,0.0073362204245183355,0.40201005025125636,6.206335383118183e-17
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_fixed,hidden,sif,17,10,5,0.8858134494483345,0.010087015201829651,0.9469373673262218,0.0020174673174136936,0.9595603048898079,0.004568347758034334,0.961870874676175,0.003134909695799592,0.9637353409640637,0.003564127226552112,0.8413223140495868,0.004711468698756753,0.9431279369893231,0.01636173080510969,0.8858134494483345,0.010087015201829651,0.40703517587939697,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_fixed,hidden,sif,18,10,5,0.8802891734386172,0.007830597179378005,0.9427212905365703,0.004664651583693824,0.9520359609857753,0.0027863232988033994,0.9585809172942191,0.0026389343025317977,0.9604431480460262,0.004126944675905502,0.8404958677685951,0.0022633163533271254,0.9314670932492713,0.015725349411929282,0.8802891734386172,0.007830597179378005,0.41206030150753764,6.206335383118183e-17
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_fixed,hidden,sif,19,10,5,0.8765295470802718,0.007954716683592983,0.9455078597996376,0.005064188530368537,0.9539260218883925,0.004799077317263448,0.9581267766975687,0.004267559206627442,0.9599982471699233,0.003616689391489114,0.8314049586776859,0.006789949059981376,0.9346621444641245,0.010559939175580258,0.8765295470802718,0.007954716683592983,0.4170854271356784,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_fixed,hidden,sif,20,10,5,0.8775032609813213,0.006295277070188165,0.9441181536754802,0.0019285260663097633,0.9534543237751848,0.00445796108550352,0.9604531686925369,0.0032478264169473743,0.9627849861416614,0.003224918774305682,0.8314049586776859,0.0034572728369176562,0.9369331087152869,0.011127011800700703,0.8775032609813213,0.006295277070188165,0.42211055276381904,6.206335383118183e-17
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_fixed,hidden,sif,21,10,5,0.8714275152622608,0.007156842599466691,0.9390204688094409,0.0025639272009102673,0.9548796907490609,0.005872295143029298,0.9609273543295686,0.003995165757133552,0.9632455851061736,0.0038237401356371703,0.8305785123966943,0.004132231404958664,0.924036267798644,0.011694584318001466,0.8714275152622608,0.007156842599466691,0.4170854271356784,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_fixed,hidden,sif,22,10,5,0.8807752847387862,0.004931105941262934,0.9451116606291683,0.00457204420605232,0.9595422471451253,0.004827556251232581,0.9655899107256329,0.0032242217873158846,0.967430893814683,0.003397411027006108,0.8512396694214877,0.00584385769575663,0.9188915985945689,0.0060730200925080274,0.8807752847387862,0.004931105941262934,0.40703517587939697,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_fixed,hidden,sif,23,10,5,0.8788740005672822,0.0073732735586959685,0.9493106801303884,0.0060426110080625105,0.9632554816324929,0.004669753398850753,0.9679091744159436,0.005017114343511936,0.9702157733582734,0.0023017642656556507,0.8603305785123967,0.005387770582812089,0.9027604484040127,0.01208988449237335,0.8788740005672822,0.0073732735586959685,0.3919597989949749,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_fixed,hidden,sif,24,10,5,0.855633164634714,0.0043876686550699115,0.9343602720696493,0.003570785776729315,0.9562041169957564,0.005062219579180019,0.9627668828085,0.0058033229442405855,0.9683677860847574,0.004283492571367589,0.8074380165289256,0.006266839209959938,0.9175902853130576,0.009295550814848742,0.855633164634714,0.0043876686550699115,0.43718592964824127,6.206335383118183e-17
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,1,7,5,0.892902177785291,0.004520005160673717,0.9507059814173724,0.004099495345172523,0.9660539022601238,0.006845175103746409,0.9716544294284472,0.006789868422177111,0.975862064301898,0.005382076698764333,0.8462809917355372,0.00538777058281214,0.9531273009490832,0.006435135126030918,0.892902177785291,0.004520005160673717,0.3919597989949749,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,2,10,5,0.89342175108969,0.0034941512858978657,0.9521155261826474,0.005422870752375871,0.9651351133232108,0.003270982055968797,0.9707186156605573,0.003700284206007874,0.9739773047332454,0.004662175126207295,0.8454545454545453,0.004711468698756787,0.9553301631519453,0.008017243317498814,0.89342175108969,0.0034941512858978657,0.3869346733668342,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,3,10,5,0.8933858838407079,0.004065453455902221,0.957740569463515,0.006816438072319526,0.9712153757029135,0.0054057888719103815,0.977236117926125,0.004045244376290677,0.9795308655038916,0.0028934774141087076,0.8429752066115702,0.0,0.9585196043611885,0.009777744636081595,0.8933858838407079,0.004065453455902221,0.3919597989949749,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,4,10,5,0.88866882417692,0.005484473506470683,0.9585993511468358,0.005633257364209264,0.9692522079712858,0.002266315165083223,0.9772379773542725,0.00337194192818131,0.9814389841511912,0.004255432477357891,0.8421487603305785,0.007948505810607999,0.9488008866226689,0.00793885722286757,0.88866882417692,0.005484473506470683,0.3919597989949749,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,5,10,5,0.8896940211362889,0.003983419022842291,0.9562283524104632,0.006538446105077294,0.9660507579305282,0.005035279953409967,0.9706783558711246,0.003425533890945165,0.975804122875717,0.0052896226284624755,0.8413223140495868,0.0036959801280988134,0.9522582140403923,0.009131871199142565,0.8896940211362889,0.003983419022842291,0.3969849246231156,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,6,10,5,0.8934081644171705,0.004319448382747149,0.9566707657627418,0.006144644073309064,0.9655221968933241,0.0050027006614778,0.9739271484174937,0.0030299629530191287,0.9748727801799901,0.002329981103857218,0.8504132231404959,0.005387770582812144,0.948973268775249,0.013604793954496189,0.8934081644171705,0.004319448382747149,0.3869346733668342,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,7,10,5,0.8933785989584042,0.0027446652498695967,0.9552834230422169,0.00291172688513575,0.9678627082463919,0.004288447156390703,0.9739348094077313,0.002940997641291107,0.9776494985052174,0.0026876908288693347,0.8404958677685951,0.008055201937858657,0.9618009196227018,0.0083319524977172,0.8933785989584042,0.0027446652498695967,0.3969849246231156,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,8,7,5,0.8658814589042064,0.0032512675078242466,0.9482721940747216,0.0038531591307193217,0.9678883028611205,0.004934399099049484,0.9739413918957844,0.004371536568741296,0.9767415934198503,0.004205270596050053,0.7975206611570248,0.0077306970801114235,0.9542012320230142,0.007482836180329149,0.8658814589042064,0.0032512675078242466,0.44723618090452255,6.206335383118183e-17
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,9,10,5,0.8737926837264481,0.005007488939355508,0.9460555570837087,0.004866637157310649,0.9605026226140383,0.005634303647907953,0.9660370471378175,0.0035792024303541317,0.9697816778020039,0.006082001900525377,0.8206611570247935,0.008055201937858658,0.9425882383308126,0.007730730931840237,0.8737926837264481,0.005007488939355508,0.41206030150753764,6.206335383118183e-17
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,10,10,5,0.8593215891806756,0.007806706010347695,0.9497925267576577,0.006042126372319238,0.9609251973251995,0.007406410590515103,0.9688884378913407,0.007880531297204863,0.9712012432137896,0.006507366895657281,0.7743801652892561,0.010371818510752969,0.9690524089533991,0.010215386575600002,0.8593215891806756,0.007806706010347695,0.44221105527638194,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,11,10,5,0.8635187492537482,0.008341100499199717,0.9385557292922204,0.004545548941548545,0.9567392318109189,0.006322615459635664,0.9637264773514499,0.004941655498968406,0.9646721091139465,0.005023479373674204,0.7917355371900827,0.00951311110183583,0.9562591140808963,0.008008862915670822,0.8635187492537482,0.008341100499199717,0.4170854271356784,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,12,10,5,0.8677407517256814,0.00574886615187961,0.9460195201260563,0.005911470093379368,0.9604735898408521,0.0054504328161587455,0.9632782624370811,0.005968604691410675,0.9651427287249696,0.006339781537981906,0.8008264462809918,0.006789949059981376,0.9542967360789142,0.006432039077101993,0.8677407517256814,0.00574886615187961,0.41206030150753764,6.206335383118183e-17
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,13,10,5,0.8622096412401685,0.0045804376124037325,0.9394720762937883,0.004635989143163122,0.9581495575021567,0.006336181408048431,0.9641736137636343,0.0058895261629661804,0.9655674604404998,0.005123505197575233,0.7933884297520661,0.004132231404958664,0.9513035590263312,0.012340173278743021,0.8622096412401685,0.0045804376124037325,0.41206030150753764,6.206335383118183e-17
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,14,10,5,0.8588716845468296,0.006488596967478829,0.9417682784816733,0.0030778614764419166,0.9613979739405917,0.004919184728675814,0.9660370471378175,0.0035792024303541317,0.9678938524354681,0.003960355195940776,0.7950413223140496,0.007506571125861524,0.9414191571617314,0.010796518786998464,0.8588716845468296,0.006488596967478829,0.41206030150753764,6.206335383118183e-17
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,15,10,5,0.869575933252641,0.005919838765509515,0.9357382965379142,0.0032382162907629904,0.9520771258213623,0.0033129375987199015,0.9595145411145065,0.0013281827670339561,0.9637029941526112,0.0046284890569681615,0.8140495867768596,0.008765786543634897,0.9414486371912114,0.005958249183627282,0.869575933252641,0.005919838765509515,0.40201005025125636,6.206335383118183e-17
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,16,10,5,0.8700286192391731,0.0073362204245183355,0.9413141378850227,0.0041054333098687525,0.955300980558774,0.0030246647329240095,0.9618437013311363,0.003581574451095471,0.9632434736902835,0.0019738026754228966,0.8239669421487603,0.007506571125861562,0.9295621472849195,0.008234687474938036,0.8700286192391731,0.0073362204245183355,0.40201005025125636,6.206335383118183e-17
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,17,10,5,0.8858134494483345,0.010087015201829651,0.9469373673262218,0.0020174673174136936,0.9595603048898079,0.004568347758034334,0.961870874676175,0.003134909695799592,0.9637353409640637,0.003564127226552112,0.8413223140495868,0.004711468698756753,0.9431279369893231,0.01636173080510969,0.8858134494483345,0.010087015201829651,0.40703517587939697,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,18,10,5,0.8802891734386172,0.007830597179378005,0.9427212905365703,0.004664651583693824,0.9520359609857753,0.0027863232988033994,0.9585809172942191,0.0026389343025317977,0.9604431480460262,0.004126944675905502,0.8404958677685951,0.0022633163533271254,0.9314670932492713,0.015725349411929282,0.8802891734386172,0.007830597179378005,0.41206030150753764,6.206335383118183e-17
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,19,10,5,0.8765295470802718,0.007954716683592983,0.9455078597996376,0.005064188530368537,0.9539260218883925,0.004799077317263448,0.9581267766975687,0.004267559206627442,0.9599982471699233,0.003616689391489114,0.8314049586776859,0.006789949059981376,0.9346621444641245,0.010559939175580258,0.8765295470802718,0.007954716683592983,0.4170854271356784,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,20,10,5,0.8775032609813213,0.006295277070188165,0.9441181536754802,0.0019285260663097633,0.9534543237751848,0.00445796108550352,0.9604531686925369,0.0032478264169473743,0.9627849861416614,0.003224918774305682,0.8314049586776859,0.0034572728369176562,0.9369331087152869,0.011127011800700703,0.8775032609813213,0.006295277070188165,0.42211055276381904,6.206335383118183e-17
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,21,10,5,0.8714275152622608,0.007156842599466691,0.9390204688094409,0.0025639272009102673,0.9548796907490609,0.005872295143029298,0.9609273543295686,0.003995165757133552,0.9632455851061736,0.0038237401356371703,0.8305785123966943,0.004132231404958664,0.924036267798644,0.011694584318001466,0.8714275152622608,0.007156842599466691,0.4170854271356784,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,22,3,5,0.8733283490272568,0.005510672639499679,0.9446267975398543,0.002594326360563419,0.9590313677446696,0.00253604642621677,0.9664929230424241,0.004381041169750085,0.9725585202474226,0.004240420443044369,0.8132231404958677,0.006789949059981433,0.9507484265900107,0.00732661011985931,0.8733283490272568,0.005510672639499679,0.5025125628140703,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,23,5,5,0.8849764156558964,0.0052641055907943525,0.9496737802735373,0.006041621779919811,0.9604322971377138,0.0035669912961899023,0.9679128645621435,0.00406837943291431,0.97162386351343,0.00426058861239853,0.8347107438016529,0.006533631529273489,0.9497476575694398,0.006037695729118248,0.8849764156558964,0.0052641055907943525,0.4773869346733669,6.206335383118183e-17
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_abtt_optimal,hidden,sif,24,10,5,0.855633164634714,0.0043876686550699115,0.9343602720696493,0.003570785776729315,0.9562041169957564,0.005062219579180019,0.9627668828085,0.0058033229442405855,0.9683677860847574,0.004283492571367589,0.8074380165289256,0.006266839209959938,0.9175902853130576,0.009295550814848742,0.855633164634714,0.0043876686550699115,0.43718592964824127,6.206335383118183e-17
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_only,hidden,sif,1,10,5,0.6081171884951253,0.011835502447524099,0.8538643664501361,0.0031321224999952065,0.8738944472207109,0.006565699176368892,0.8901100589478759,0.005637571269478532,0.9054507860852816,0.009342054864256348,0.3578512396694215,0.021191539512327415,0.9309533546167209,0.013469887179333876,0.6081171884951253,0.011835502447524099,0.9597989949748744,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_only,hidden,sif,2,10,5,0.6052754460275382,0.00962159030200961,0.8830504089725848,0.007609613455965493,0.9048853902860777,0.009359312513841068,0.917003125891107,0.009161999618180584,0.9231276189042799,0.008460902547822745,0.33305785123966947,0.018153622013627097,0.9564995982817764,0.010117399981314116,0.6052754460275382,0.00962159030200961,0.9748743718592966,1.2412670766236366e-16
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_only,hidden,sif,3,10,5,0.580040343762745,0.00595559727464817,0.8833978895590366,0.01467390027552504,0.9058602612210244,0.006869804890677725,0.9165663862333675,0.00656002441350399,0.9264078038801081,0.0033820520832699395,0.2933884297520661,0.010535164284282606,0.9499703217525,0.007083197650360103,0.580040343762745,0.00595559727464817,0.9698492462311558,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_only,hidden,sif,4,10,5,0.5855724871619634,0.010337458330894306,0.8532300175056546,0.010460793476845089,0.8904694233563457,0.008867443660258245,0.9058871825783207,0.005778729236191666,0.9194398511640898,0.004397340956623499,0.3082644628099174,0.008568777418730461,0.9433631651453434,0.01510340481204424,0.5855724871619634,0.010337458330894306,0.9698492462311558,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_only,hidden,sif,5,10,5,0.5399473483130418,0.013651013603972667,0.830008680796863,0.008223218661552976,0.8678133414481822,0.008654257431462125,0.8868908318602733,0.007732066331609808,0.9013232778043779,0.010130356946704493,0.2388429752066116,0.009865567261415967,0.9286045102876785,0.016778626107744474,0.5399473483130418,0.013651013603972667,0.9748743718592966,1.2412670766236366e-16
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_only,hidden,sif,6,10,5,0.5585914497962523,0.015847192501861545,0.8332966546304797,0.004061548815601895,0.8650048221281071,0.0065768204920593695,0.8831619778162085,0.009120491592455439,0.9017998230976826,0.00801225091153528,0.28595041322314046,0.011466476797943475,0.9104143900183503,0.02242241151028464,0.5585914497962523,0.015847192501861545,0.9698492462311558,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_only,hidden,sif,7,10,5,0.5874568419125871,0.013629796029923882,0.8616441631618926,0.008958758726640514,0.8914957773496116,0.0064272616438487045,0.9050219425271381,0.00566326413951414,0.9203892971929781,0.0026633770672252373,0.32727272727272727,0.009422937397513532,0.9233560989996633,0.01934923670264154,0.5874568419125871,0.013629796029923882,0.964824120603015,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_only,hidden,sif,8,10,5,0.6019605639676495,0.007722305338039248,0.8537808135308422,0.012308225674847139,0.8897148471026328,0.00637430819577904,0.9041241859558328,0.003562266194473268,0.918993995905994,0.004851761594638115,0.3537190082644628,0.012601612133865212,0.9223335379771023,0.012044864784209967,0.6019605639676495,0.007722305338039248,0.964824120603015,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_only,hidden,sif,9,10,5,0.6345185710042714,0.009206284144079816,0.832793766739717,0.010565338733024997,0.8673186603642616,0.00949110395708811,0.8841017337180412,0.010508828762588213,0.8980520847944934,0.005050974309308023,0.44049586776859506,0.01326182358337292,0.8846114801560347,0.017361287816341355,0.6345185710042714,0.009206284144079816,0.9597989949748744,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_only,hidden,sif,10,10,5,0.5865190408489986,0.01150132199936137,0.8352596070649583,0.011368805116940233,0.8682803663231017,0.008506658566280977,0.884090836735471,0.004685037150326886,0.9027381243893966,0.007002846112704764,0.33719008264462813,0.010371818510753007,0.9082141558379183,0.01567603400607451,0.5865190408489986,0.01150132199936137,0.964824120603015,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_only,hidden,sif,11,10,5,0.6000327763879028,0.010613696890527788,0.8212565336172174,0.009961090841006113,0.8593694606245073,0.007436367842283114,0.8803035866255786,0.005427480056641063,0.8980597457847311,0.004836077805458072,0.3677685950413223,0.010535164284282623,0.8997046812888396,0.016799312670028328,0.6000327763879028,0.010613696890527788,0.964824120603015,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_only,hidden,sif,12,10,5,0.628933113828681,0.006212603541515816,0.8519144878148062,0.009673103941736668,0.8849865641699581,0.004970207634624814,0.9050295579288969,0.006440447220287945,0.9157476908834493,0.005384215529437154,0.3991735537190082,0.00905326541330854,0.9253460750490452,0.011311255513179977,0.628933113828681,0.006212603541515816,0.9597989949748744,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_only,hidden,sif,13,10,5,0.6438602906783237,0.0076479055695855705,0.8384353802119151,0.006125908884505278,0.8733928729414911,0.006761119510363291,0.8980681589908368,0.005095331805901895,0.9069393831740576,0.004998018792048809,0.43636363636363634,0.008568777418730477,0.9116262612302217,0.015893232647192272,0.6438602906783237,0.0076479055695855705,0.9597989949748744,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_only,hidden,sif,14,10,5,0.6354299467055505,0.003121771929956959,0.8594195713517803,0.010169653582724498,0.887349525808159,0.0038215996001204717,0.9003783526692702,0.0034843180319172468,0.9110235029150037,0.007697793091516897,0.40991735537190077,0.00794850581060799,0.9263417840645563,0.005229086349329253,0.6354299467055505,0.003121771929956959,0.964824120603015,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_only,hidden,sif,15,10,5,0.6680653619346756,0.007174361991700489,0.8584481385752912,0.008734038745793472,0.8901589214642938,0.006104393928894414,0.9106437540488116,0.006815601692250107,0.9199060782346622,0.004968888428185447,0.4793388429752066,0.009690941652527738,0.9115881892119516,0.013987583223766085,0.6680653619346756,0.007174361991700489,0.9597989949748744,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_only,hidden,sif,16,10,5,0.7150936201242438,0.012043854248225615,0.8724021797979435,0.00681668420508415,0.9059446735979938,0.004830905778816244,0.9185617310677772,0.00302088129532491,0.9268736548427464,0.004964360493783504,0.5743801652892562,0.006533631529273489,0.8967029122474667,0.02517922063483783,0.7150936201242438,0.012043854248225615,0.9547738693467338,1.2412670766236366e-16
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_only,hidden,sif,17,10,5,0.7489794953133784,0.013139377778920297,0.8989317380326373,0.0068614847272751925,0.9222115986748076,0.006787951588996131,0.934309991633706,0.005121839444481242,0.9394441220227865,0.004145431498393577,0.6190082644628099,0.011466476797943496,0.916883900547267,0.020578811540192782,0.7489794953133784,0.013139377778920297,0.949748743718593,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_only,hidden,sif,18,10,5,0.7853009387415988,0.007833732164032731,0.9202996657611161,0.006954394959217523,0.9338628096330426,0.008085200402085923,0.9409052283780934,0.004831700062033663,0.9483597009596689,0.006658459119815583,0.640495867768595,0.008765786543634897,0.9723373542185424,0.007803091047402612,0.7853009387415988,0.007833732164032731,0.964824120603015,0.0
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,sif_only,hidden,sif,19,10,5,0.8011597845732847,0.005211854587921405,0.9301000426924612,0.005610714531516178,0.9427219017538627,0.00640399312781695,0.9516232372124543,0.004408674366150342,0.9548815501772084,0.005615672806857645,0.6702479338842975,0.007391960256197627,0.9702768441382302,0.005061023446180854,0.8011597845732847,0.005211854587921405,0.964824120603015,0.0
