model,repr,pooling,layer,method,D,tau,dir_acc_at_1,dir_acc_at_2,dir_acc_at_3,dir_acc_at_4,dir_acc_at_5,existing_acc,new_acc,overall_assignment_acc,n_query,n_reference_dirs,n_query_existing,n_query_new,seed
bowphs/LaTa,hidden,sif,8,sif_abtt_fixed,10,0.18090452261306533,0.45132743362831856,0.504424778761062,0.5575221238938053,0.5752212389380531,0.6194690265486725,0.5604395604395604,0.0,0.45132743362831856,113,46,91,22,42
bowphs/LaTa,hidden,sif,8,sif_abtt_optimal,5,0.21105527638190955,0.4247787610619469,0.5132743362831859,0.5663716814159292,0.6283185840707964,0.672566371681416,0.5274725274725275,0.0,0.4247787610619469,113,46,91,22,42
bowphs/LaTa,hidden,sif,9,sif_only,10,0.8994974874371859,0.34513274336283184,0.45132743362831856,0.5132743362831859,0.5663716814159292,0.6106194690265486,0.4065934065934066,0.09090909090909091,0.34513274336283184,113,46,91,22,42
bowphs/LaTa,hidden,sif,9,sif_abtt_fixed,10,0.19095477386934673,0.46017699115044247,0.5221238938053098,0.5398230088495575,0.5752212389380531,0.6460176991150443,0.5604395604395604,0.045454545454545456,0.46017699115044247,113,46,91,22,42
bowphs/LaTa,hidden,sif,9,sif_abtt_optimal,3,0.22613065326633167,0.4247787610619469,0.504424778761062,0.5486725663716814,0.5752212389380531,0.6371681415929203,0.5274725274725275,0.0,0.4247787610619469,113,46,91,22,42
bowphs/LaTa,hidden,sif,10,sif_only,10,0.9045226130653267,0.336283185840708,0.4336283185840708,0.5132743362831859,0.6106194690265486,0.6548672566371682,0.3956043956043956,0.09090909090909091,0.336283185840708,113,46,91,22,42
bowphs/LaTa,hidden,sif,10,sif_abtt_fixed,10,0.20100502512562815,0.45132743362831856,0.5221238938053098,0.5752212389380531,0.6194690265486725,0.672566371681416,0.5494505494505495,0.045454545454545456,0.45132743362831856,113,46,91,22,42
bowphs/LaTa,hidden,sif,10,sif_abtt_optimal,5,0.22110552763819097,0.4247787610619469,0.49557522123893805,0.584070796460177,0.6017699115044248,0.6371681415929203,0.5274725274725275,0.0,0.4247787610619469,113,46,91,22,42
bowphs/LaTa,hidden,sif,11,sif_only,10,0.8994974874371859,0.3008849557522124,0.4247787610619469,0.5132743362831859,0.6017699115044248,0.6460176991150443,0.3516483516483517,0.09090909090909091,0.3008849557522124,113,46,91,22,42
bowphs/LaTa,hidden,sif,11,sif_abtt_fixed,10,0.20603015075376885,0.4424778761061947,0.504424778761062,0.5752212389380531,0.6460176991150443,0.7079646017699115,0.5384615384615384,0.045454545454545456,0.4424778761061947,113,46,91,22,42
bowphs/LaTa,hidden,sif,11,sif_abtt_optimal,5,0.21608040201005024,0.4424778761061947,0.49557522123893805,0.5221238938053098,0.584070796460177,0.6371681415929203,0.5494505494505495,0.0,0.4424778761061947,113,46,91,22,42
bowphs/LaTa,hidden,sif,12,sif_only,10,0.7839195979899498,0.4690265486725664,0.5486725663716814,0.5752212389380531,0.6548672566371682,0.672566371681416,0.5164835164835165,0.2727272727272727,0.4690265486725664,113,46,91,22,42
bowphs/LaTa,hidden,sif,12,sif_abtt_fixed,10,0.20603015075376885,0.4247787610619469,0.5575221238938053,0.6194690265486725,0.6902654867256637,0.7522123893805309,0.5164835164835165,0.045454545454545456,0.4247787610619469,113,46,91,22,42
bowphs/LaTa,hidden,sif,12,sif_abtt_optimal,2,0.19095477386934673,0.4247787610619469,0.5221238938053098,0.5752212389380531,0.5929203539823009,0.6194690265486725,0.5274725274725275,0.0,0.4247787610619469,113,46,91,22,42
bowphs/PhilTa,hidden,mean,1,baseline,10,0.864321608040201,0.4336283185840708,0.5309734513274337,0.5752212389380531,0.6194690265486725,0.6548672566371682,0.43956043956043955,0.4090909090909091,0.4336283185840708,113,46,91,22,42
bowphs/PhilTa,hidden,mean,2,baseline,10,0.8844221105527639,0.39823008849557523,0.4690265486725664,0.5309734513274337,0.584070796460177,0.6283185840707964,0.46153846153846156,0.13636363636363635,0.39823008849557523,113,46,91,22,42
bowphs/PhilTa,hidden,mean,3,baseline,10,0.9296482412060302,0.17699115044247787,0.3274336283185841,0.40707964601769914,0.4690265486725664,0.5132743362831859,0.14285714285714285,0.3181818181818182,0.17699115044247787,113,46,91,22,42
bowphs/PhilTa,hidden,mean,4,baseline,10,0.9547738693467337,0.17699115044247787,0.3185840707964602,0.3805309734513274,0.45132743362831856,0.48672566371681414,0.14285714285714285,0.3181818181818182,0.17699115044247787,113,46,91,22,42
bowphs/PhilTa,hidden,mean,5,baseline,10,0.9396984924623115,0.13274336283185842,0.2920353982300885,0.3805309734513274,0.46017699115044247,0.48672566371681414,0.07692307692307693,0.36363636363636365,0.13274336283185842,113,46,91,22,42
bowphs/PhilTa,hidden,mean,6,baseline,10,0.9447236180904522,0.13274336283185842,0.3008849557522124,0.415929203539823,0.45132743362831856,0.504424778761062,0.08791208791208792,0.3181818181818182,0.13274336283185842,113,46,91,22,42
bowphs/PhilTa,hidden,mean,7,baseline,10,0.9547738693467337,0.17699115044247787,0.336283185840708,0.415929203539823,0.4690265486725664,0.5309734513274337,0.13186813186813187,0.36363636363636365,0.17699115044247787,113,46,91,22,42
bowphs/PhilTa,hidden,mean,8,baseline,10,0.9547738693467337,0.168141592920354,0.36283185840707965,0.4336283185840708,0.49557522123893805,0.5309734513274337,0.12087912087912088,0.36363636363636365,0.168141592920354,113,46,91,22,42
bowphs/PhilTa,hidden,mean,9,baseline,10,0.949748743718593,0.19469026548672566,0.37168141592920356,0.4247787610619469,0.45132743362831856,0.5221238938053098,0.17582417582417584,0.2727272727272727,0.19469026548672566,113,46,91,22,42
bowphs/PhilTa,hidden,mean,10,baseline,10,0.9698492462311558,0.18584070796460178,0.35398230088495575,0.415929203539823,0.4778761061946903,0.5309734513274337,0.14285714285714285,0.36363636363636365,0.18584070796460178,113,46,91,22,42
bowphs/PhilTa,hidden,mean,11,baseline,10,0.964824120603015,0.19469026548672566,0.36283185840707965,0.4247787610619469,0.4778761061946903,0.5398230088495575,0.15384615384615385,0.36363636363636365,0.19469026548672566,113,46,91,22,42
bowphs/PhilTa,hidden,mean,12,baseline,10,0.8542713567839196,0.37168141592920356,0.4424778761061947,0.5486725663716814,0.5929203539823009,0.6371681415929203,0.42857142857142855,0.13636363636363635,0.37168141592920356,113,46,91,22,42
bowphs/PhilTa,hidden,sif,1,sif_only,10,0.8592964824120604,0.46017699115044247,0.6017699115044248,0.6283185840707964,0.6548672566371682,0.6991150442477876,0.38461538461538464,0.7727272727272727,0.46017699115044247,113,46,91,22,42
bowphs/PhilTa,hidden,sif,1,sif_abtt_fixed,10,0.1457286432160804,0.4336283185840708,0.45132743362831856,0.504424778761062,0.5663716814159292,0.6194690265486725,0.5384615384615384,0.0,0.4336283185840708,113,46,91,22,42
bowphs/PhilTa,hidden,sif,1,sif_abtt_optimal,1,0.19597989949748745,0.45132743362831856,0.4778761061946903,0.5221238938053098,0.5575221238938053,0.6106194690265486,0.5604395604395604,0.0,0.45132743362831856,113,46,91,22,42
bowphs/PhilTa,hidden,sif,2,sif_only,10,0.914572864321608,0.4690265486725664,0.6194690265486725,0.6371681415929203,0.6637168141592921,0.6814159292035398,0.3956043956043956,0.7727272727272727,0.4690265486725664,113,46,91,22,42
bowphs/PhilTa,hidden,sif,2,sif_abtt_fixed,10,0.1708542713567839,0.4247787610619469,0.4778761061946903,0.5309734513274337,0.6017699115044248,0.672566371681416,0.5274725274725275,0.0,0.4247787610619469,113,46,91,22,42
bowphs/PhilTa,hidden,sif,2,sif_abtt_optimal,2,0.20603015075376885,0.4336283185840708,0.48672566371681414,0.5221238938053098,0.5663716814159292,0.6371681415929203,0.5384615384615384,0.0,0.4336283185840708,113,46,91,22,42
bowphs/PhilTa,hidden,sif,3,sif_only,10,0.9095477386934674,0.4247787610619469,0.5486725663716814,0.584070796460177,0.6017699115044248,0.6371681415929203,0.42857142857142855,0.4090909090909091,0.4247787610619469,113,46,91,22,42
bowphs/PhilTa,hidden,sif,3,sif_abtt_fixed,10,0.19095477386934673,0.415929203539823,0.49557522123893805,0.5398230088495575,0.6194690265486725,0.6902654867256637,0.5164835164835165,0.0,0.415929203539823,113,46,91,22,42
bowphs/PhilTa,hidden,sif,3,sif_abtt_optimal,3,0.18592964824120603,0.4336283185840708,0.49557522123893805,0.5398230088495575,0.5929203539823009,0.6460176991150443,0.5384615384615384,0.0,0.4336283185840708,113,46,91,22,42
bowphs/PhilTa,hidden,sif,4,sif_only,10,0.8944723618090452,0.415929203539823,0.49557522123893805,0.5663716814159292,0.5929203539823009,0.6283185840707964,0.4725274725274725,0.18181818181818182,0.415929203539823,113,46,91,22,42
bowphs/PhilTa,hidden,sif,4,sif_abtt_fixed,10,0.18090452261306533,0.39823008849557523,0.46017699115044247,0.5309734513274337,0.5929203539823009,0.6371681415929203,0.4945054945054945,0.0,0.39823008849557523,113,46,91,22,42
bowphs/PhilTa,hidden,sif,4,sif_abtt_optimal,10,0.18090452261306533,0.39823008849557523,0.46017699115044247,0.5309734513274337,0.5929203539823009,0.6371681415929203,0.4945054945054945,0.0,0.39823008849557523,113,46,91,22,42
bowphs/PhilTa,hidden,sif,5,sif_only,10,0.8994974874371859,0.39823008849557523,0.48672566371681414,0.5486725663716814,0.5929203539823009,0.6283185840707964,0.45054945054945056,0.18181818181818182,0.39823008849557523,113,46,91,22,42
bowphs/PhilTa,hidden,sif,5,sif_abtt_fixed,10,0.18090452261306533,0.3893805309734513,0.46017699115044247,0.5486725663716814,0.584070796460177,0.6460176991150443,0.4835164835164835,0.0,0.3893805309734513,113,46,91,22,42
bowphs/PhilTa,hidden,sif,5,sif_abtt_optimal,3,0.21608040201005024,0.4247787610619469,0.5132743362831859,0.5221238938053098,0.5663716814159292,0.6106194690265486,0.5274725274725275,0.0,0.4247787610619469,113,46,91,22,42
bowphs/PhilTa,hidden,sif,6,sif_only,10,0.9095477386934674,0.36283185840707965,0.4778761061946903,0.5575221238938053,0.5929203539823009,0.6283185840707964,0.4065934065934066,0.18181818181818182,0.36283185840707965,113,46,91,22,42
bowphs/PhilTa,hidden,sif,6,sif_abtt_fixed,10,0.18090452261306533,0.415929203539823,0.5132743362831859,0.5663716814159292,0.6017699115044248,0.6460176991150443,0.5164835164835165,0.0,0.415929203539823,113,46,91,22,42
bowphs/PhilTa,hidden,sif,6,sif_abtt_optimal,1,0.21608040201005024,0.4690265486725664,0.5309734513274337,0.6017699115044248,0.6283185840707964,0.6460176991150443,0.5824175824175825,0.0,0.4690265486725664,113,46,91,22,42
bowphs/PhilTa,hidden,sif,7,sif_only,10,0.914572864321608,0.3805309734513274,0.4778761061946903,0.5575221238938053,0.5929203539823009,0.6283185840707964,0.42857142857142855,0.18181818181818182,0.3805309734513274,113,46,91,22,42
bowphs/PhilTa,hidden,sif,7,sif_abtt_fixed,10,0.19095477386934673,0.39823008849557523,0.48672566371681414,0.5575221238938053,0.6106194690265486,0.6460176991150443,0.4945054945054945,0.0,0.39823008849557523,113,46,91,22,42
bowphs/PhilTa,hidden,sif,7,sif_abtt_optimal,7,0.19597989949748745,0.4336283185840708,0.4690265486725664,0.5486725663716814,0.6194690265486725,0.672566371681416,0.5384615384615384,0.0,0.4336283185840708,113,46,91,22,42
bowphs/PhilTa,hidden,sif,8,sif_only,10,0.914572864321608,0.35398230088495575,0.4424778761061947,0.5309734513274337,0.6106194690265486,0.6460176991150443,0.4065934065934066,0.13636363636363635,0.35398230088495575,113,46,91,22,42
bowphs/PhilTa,hidden,sif,8,sif_abtt_fixed,10,0.22110552763819097,0.37168141592920356,0.49557522123893805,0.6017699115044248,0.6548672566371682,0.7079646017699115,0.46153846153846156,0.0,0.37168141592920356,113,46,91,22,42
bowphs/PhilTa,hidden,sif,8,sif_abtt_optimal,1,0.17587939698492464,0.48672566371681414,0.5486725663716814,0.5752212389380531,0.6106194690265486,0.6371681415929203,0.6043956043956044,0.0,0.48672566371681414,113,46,91,22,42
bowphs/PhilTa,hidden,sif,9,sif_only,10,0.9246231155778895,0.35398230088495575,0.46017699115044247,0.5486725663716814,0.6017699115044248,0.6371681415929203,0.3956043956043956,0.18181818181818182,0.35398230088495575,113,46,91,22,42
bowphs/PhilTa,hidden,sif,9,sif_abtt_fixed,10,0.21105527638190955,0.415929203539823,0.4690265486725664,0.584070796460177,0.6548672566371682,0.6637168141592921,0.5164835164835165,0.0,0.415929203539823,113,46,91,22,42
bowphs/PhilTa,hidden,sif,9,sif_abtt_optimal,1,0.17587939698492464,0.49557522123893805,0.5486725663716814,0.584070796460177,0.6194690265486725,0.6548672566371682,0.6153846153846154,0.0,0.49557522123893805,113,46,91,22,42
bowphs/PhilTa,hidden,sif,10,sif_only,10,0.9296482412060302,0.336283185840708,0.39823008849557523,0.5132743362831859,0.584070796460177,0.6548672566371682,0.38461538461538464,0.13636363636363635,0.336283185840708,113,46,91,22,42
bowphs/PhilTa,hidden,sif,10,sif_abtt_fixed,10,0.18090452261306533,0.4424778761061947,0.49557522123893805,0.5309734513274337,0.584070796460177,0.6371681415929203,0.5494505494505495,0.0,0.4424778761061947,113,46,91,22,42
bowphs/PhilTa,hidden,sif,10,sif_abtt_optimal,1,0.18090452261306533,0.504424778761062,0.5398230088495575,0.5752212389380531,0.6194690265486725,0.6548672566371682,0.6263736263736264,0.0,0.504424778761062,113,46,91,22,42
bowphs/PhilTa,hidden,sif,11,sif_only,10,0.9246231155778895,0.3185840707964602,0.415929203539823,0.5309734513274337,0.584070796460177,0.6194690265486725,0.3626373626373626,0.13636363636363635,0.3185840707964602,113,46,91,22,42
bowphs/PhilTa,hidden,sif,11,sif_abtt_fixed,10,0.22110552763819097,0.4336283185840708,0.5221238938053098,0.5929203539823009,0.6548672566371682,0.7079646017699115,0.5274725274725275,0.045454545454545456,0.4336283185840708,113,46,91,22,42
bowphs/PhilTa,hidden,sif,11,sif_abtt_optimal,1,0.17587939698492464,0.504424778761062,0.5398230088495575,0.5752212389380531,0.6017699115044248,0.6283185840707964,0.6263736263736264,0.0,0.504424778761062,113,46,91,22,42
bowphs/PhilTa,hidden,sif,12,sif_only,10,0.8442211055276382,0.39823008849557523,0.4778761061946903,0.5398230088495575,0.5929203539823009,0.6548672566371682,0.46153846153846156,0.13636363636363635,0.39823008849557523,113,46,91,22,42
bowphs/PhilTa,hidden,sif,12,sif_abtt_fixed,10,0.15577889447236182,0.4424778761061947,0.5309734513274337,0.5752212389380531,0.6017699115044248,0.672566371681416,0.5494505494505495,0.0,0.4424778761061947,113,46,91,22,42
bowphs/PhilTa,hidden,sif,12,sif_abtt_optimal,2,0.19095477386934673,0.49557522123893805,0.5398230088495575,0.584070796460177,0.6460176991150443,0.6814159292035398,0.6153846153846154,0.0,0.49557522123893805,113,46,91,22,42
google/mt5-base,hidden,mean,1,baseline,10,0.9849246231155779,0.23893805309734514,0.30973451327433627,0.3893805309734513,0.45132743362831856,0.5398230088495575,0.27472527472527475,0.09090909090909091,0.23893805309734514,113,46,91,22,42
google/mt5-base,hidden,mean,2,baseline,10,0.9849246231155779,0.18584070796460178,0.2831858407079646,0.3274336283185841,0.4336283185840708,0.48672566371681414,0.21978021978021978,0.045454545454545456,0.18584070796460178,113,46,91,22,42
google/mt5-base,hidden,mean,3,baseline,10,0.9899497487437187,0.168141592920354,0.22123893805309736,0.3274336283185841,0.3893805309734513,0.46017699115044247,0.17582417582417584,0.13636363636363635,0.168141592920354,113,46,91,22,42
google/mt5-base,hidden,mean,4,baseline,10,0.9899497487437187,0.1504424778761062,0.23008849557522124,0.30973451327433627,0.39823008849557523,0.4690265486725664,0.17582417582417584,0.045454545454545456,0.1504424778761062,113,46,91,22,42
google/mt5-base,hidden,mean,5,baseline,10,0.04522613065326633,0.12389380530973451,0.19469026548672566,0.26548672566371684,0.3274336283185841,0.3805309734513274,0.15384615384615385,0.0,0.12389380530973451,113,46,91,22,42
google/mt5-base,hidden,mean,6,baseline,10,0.010050251256281407,0.17699115044247787,0.2743362831858407,0.3008849557522124,0.3805309734513274,0.4336283185840708,0.21978021978021978,0.0,0.17699115044247787,113,46,91,22,42
google/mt5-base,hidden,mean,7,baseline,10,0.07537688442211056,0.18584070796460178,0.3008849557522124,0.3274336283185841,0.3805309734513274,0.4336283185840708,0.23076923076923078,0.0,0.18584070796460178,113,46,91,22,42
google/mt5-base,hidden,mean,8,baseline,10,0.010050251256281407,0.168141592920354,0.26548672566371684,0.3185840707964602,0.36283185840707965,0.4247787610619469,0.2087912087912088,0.0,0.168141592920354,113,46,91,22,42
google/mt5-base,hidden,mean,9,baseline,10,0.06030150753768844,0.24778761061946902,0.3274336283185841,0.3893805309734513,0.4336283185840708,0.4778761061946903,0.3076923076923077,0.0,0.24778761061946902,113,46,91,22,42
google/mt5-base,hidden,mean,10,baseline,10,0.020100502512562814,0.21238938053097345,0.2831858407079646,0.3805309734513274,0.4336283185840708,0.4690265486725664,0.26373626373626374,0.0,0.21238938053097345,113,46,91,22,42
google/mt5-base,hidden,mean,11,baseline,10,0.0,0.25663716814159293,0.35398230088495575,0.40707964601769914,0.4336283185840708,0.4778761061946903,0.31868131868131866,0.0,0.25663716814159293,113,46,91,22,42
google/mt5-base,hidden,mean,12,baseline,10,0.9597989949748744,0.22123893805309736,0.37168141592920356,0.49557522123893805,0.5575221238938053,0.6106194690265486,0.18681318681318682,0.36363636363636365,0.22123893805309736,113,46,91,22,42
google/mt5-base,hidden,sif,1,sif_only,10,0.9447236180904522,0.2920353982300885,0.34513274336283184,0.39823008849557523,0.45132743362831856,0.46017699115044247,0.3626373626373626,0.0,0.2920353982300885,113,46,91,22,42
google/mt5-base,hidden,sif,1,sif_abtt_fixed,10,0.18592964824120603,0.4247787610619469,0.5486725663716814,0.6283185840707964,0.6814159292035398,0.7079646017699115,0.45054945054945056,0.3181818181818182,0.4247787610619469,113,46,91,22,42
google/mt5-base,hidden,sif,1,sif_abtt_optimal,2,0.08542713567839195,0.40707964601769914,0.45132743362831856,0.49557522123893805,0.5309734513274337,0.5486725663716814,0.5054945054945055,0.0,0.40707964601769914,113,46,91,22,42
google/mt5-base,hidden,sif,2,sif_only,10,0.949748743718593,0.22123893805309736,0.3185840707964602,0.3893805309734513,0.46017699115044247,0.46017699115044247,0.27472527472527475,0.0,0.22123893805309736,113,46,91,22,42
google/mt5-base,hidden,sif,2,sif_abtt_fixed,10,0.24623115577889448,0.4336283185840708,0.5929203539823009,0.672566371681416,0.7256637168141593,0.7433628318584071,0.38461538461538464,0.6363636363636364,0.4336283185840708,113,46,91,22,42
google/mt5-base,hidden,sif,2,sif_abtt_optimal,1,0.24623115577889448,0.37168141592920356,0.4778761061946903,0.584070796460177,0.6460176991150443,0.7168141592920354,0.43956043956043955,0.09090909090909091,0.37168141592920356,113,46,91,22,42
google/mt5-base,hidden,sif,3,sif_only,10,0.9597989949748744,0.22123893805309736,0.30973451327433627,0.34513274336283184,0.39823008849557523,0.4247787610619469,0.27472527472527475,0.0,0.22123893805309736,113,46,91,22,42
google/mt5-base,hidden,sif,3,sif_abtt_fixed,10,0.19095477386934673,0.415929203539823,0.4690265486725664,0.5663716814159292,0.6637168141592921,0.6991150442477876,0.4835164835164835,0.13636363636363635,0.415929203539823,113,46,91,22,42
google/mt5-base,hidden,sif,3,sif_abtt_optimal,2,0.18090452261306533,0.35398230088495575,0.39823008849557523,0.45132743362831856,0.5132743362831859,0.5486725663716814,0.43956043956043955,0.0,0.35398230088495575,113,46,91,22,42
google/mt5-base,hidden,sif,4,sif_only,10,0.9899497487437187,0.23893805309734514,0.3274336283185841,0.3893805309734513,0.4247787610619469,0.4778761061946903,0.25274725274725274,0.18181818181818182,0.23893805309734514,113,46,91,22,42
google/mt5-base,hidden,sif,4,sif_abtt_fixed,10,0.20603015075376885,0.3893805309734513,0.4690265486725664,0.5575221238938053,0.6371681415929203,0.6991150442477876,0.4725274725274725,0.045454545454545456,0.3893805309734513,113,46,91,22,42
google/mt5-base,hidden,sif,4,sif_abtt_optimal,1,0.20100502512562815,0.3805309734513274,0.415929203539823,0.504424778761062,0.5221238938053098,0.5398230088495575,0.4725274725274725,0.0,0.3805309734513274,113,46,91,22,42
google/mt5-base,hidden,sif,5,sif_only,10,0.0,0.18584070796460178,0.2743362831858407,0.35398230088495575,0.40707964601769914,0.4424778761061947,0.23076923076923078,0.0,0.18584070796460178,113,46,91,22,42
google/mt5-base,hidden,sif,5,sif_abtt_fixed,10,0.21105527638190955,0.40707964601769914,0.504424778761062,0.584070796460177,0.6637168141592921,0.6902654867256637,0.4725274725274725,0.13636363636363635,0.40707964601769914,113,46,91,22,42
google/mt5-base,hidden,sif,5,sif_abtt_optimal,1,0.2814070351758794,0.23893805309734514,0.35398230088495575,0.4247787610619469,0.504424778761062,0.5663716814159292,0.27472527472527475,0.09090909090909091,0.23893805309734514,113,46,91,22,42
google/mt5-base,hidden,sif,6,sif_only,10,0.005025125628140704,0.26548672566371684,0.336283185840708,0.3893805309734513,0.4336283185840708,0.4778761061946903,0.32967032967032966,0.0,0.26548672566371684,113,46,91,22,42
google/mt5-base,hidden,sif,6,sif_abtt_fixed,10,0.16080402010050251,0.40707964601769914,0.46017699115044247,0.5221238938053098,0.5752212389380531,0.6017699115044248,0.5054945054945055,0.0,0.40707964601769914,113,46,91,22,42
google/mt5-base,hidden,sif,6,sif_abtt_optimal,1,0.2663316582914573,0.25663716814159293,0.3805309734513274,0.45132743362831856,0.48672566371681414,0.5486725663716814,0.2967032967032967,0.09090909090909091,0.25663716814159293,113,46,91,22,42
google/mt5-base,hidden,sif,7,sif_only,10,0.0,0.23008849557522124,0.30973451327433627,0.40707964601769914,0.4336283185840708,0.48672566371681414,0.2857142857142857,0.0,0.23008849557522124,113,46,91,22,42
google/mt5-base,hidden,sif,7,sif_abtt_fixed,10,0.20100502512562815,0.40707964601769914,0.45132743362831856,0.49557522123893805,0.5929203539823009,0.6814159292035398,0.5054945054945055,0.0,0.40707964601769914,113,46,91,22,42
google/mt5-base,hidden,sif,7,sif_abtt_optimal,5,0.1306532663316583,0.3893805309734513,0.45132743362831856,0.48672566371681414,0.5309734513274337,0.5752212389380531,0.4835164835164835,0.0,0.3893805309734513,113,46,91,22,42
google/mt5-base,hidden,sif,8,sif_only,10,0.9899497487437187,0.23893805309734514,0.34513274336283184,0.4424778761061947,0.504424778761062,0.5486725663716814,0.21978021978021978,0.3181818181818182,0.23893805309734514,113,46,91,22,42
google/mt5-base,hidden,sif,8,sif_abtt_fixed,10,0.1457286432160804,0.415929203539823,0.45132743362831856,0.4690265486725664,0.5132743362831859,0.5752212389380531,0.5164835164835165,0.0,0.415929203539823,113,46,91,22,42
google/mt5-base,hidden,sif,8,sif_abtt_optimal,2,0.21105527638190955,0.39823008849557523,0.45132743362831856,0.48672566371681414,0.5221238938053098,0.5575221238938053,0.4945054945054945,0.0,0.39823008849557523,113,46,91,22,42
google/mt5-base,hidden,sif,9,sif_only,10,0.0,0.26548672566371684,0.36283185840707965,0.40707964601769914,0.46017699115044247,0.5221238938053098,0.32967032967032966,0.0,0.26548672566371684,113,46,91,22,42
google/mt5-base,hidden,sif,9,sif_abtt_fixed,10,0.17587939698492464,0.40707964601769914,0.4424778761061947,0.46017699115044247,0.5309734513274337,0.5929203539823009,0.4945054945054945,0.045454545454545456,0.40707964601769914,113,46,91,22,42
google/mt5-base,hidden,sif,9,sif_abtt_optimal,2,0.22110552763819097,0.415929203539823,0.4778761061946903,0.504424778761062,0.5221238938053098,0.5575221238938053,0.5164835164835165,0.0,0.415929203539823,113,46,91,22,42
google/mt5-base,hidden,sif,10,sif_only,10,0.06030150753768844,0.2743362831858407,0.3274336283185841,0.3893805309734513,0.4336283185840708,0.504424778761062,0.34065934065934067,0.0,0.2743362831858407,113,46,91,22,42
google/mt5-base,hidden,sif,10,sif_abtt_fixed,10,0.1407035175879397,0.39823008849557523,0.4424778761061947,0.4690265486725664,0.5221238938053098,0.584070796460177,0.4945054945054945,0.0,0.39823008849557523,113,46,91,22,42
google/mt5-base,hidden,sif,10,sif_abtt_optimal,1,0.2964824120603015,0.2831858407079646,0.39823008849557523,0.4778761061946903,0.5398230088495575,0.6017699115044248,0.34065934065934067,0.045454545454545456,0.2831858407079646,113,46,91,22,42
google/mt5-base,hidden,sif,11,sif_only,10,0.02512562814070352,0.26548672566371684,0.336283185840708,0.40707964601769914,0.4690265486725664,0.49557522123893805,0.32967032967032966,0.0,0.26548672566371684,113,46,91,22,42
google/mt5-base,hidden,sif,11,sif_abtt_fixed,10,0.18090452261306533,0.40707964601769914,0.4424778761061947,0.4690265486725664,0.5398230088495575,0.5752212389380531,0.5054945054945055,0.0,0.40707964601769914,113,46,91,22,42
google/mt5-base,hidden,sif,11,sif_abtt_optimal,7,0.18090452261306533,0.40707964601769914,0.4247787610619469,0.49557522123893805,0.5221238938053098,0.6017699115044248,0.5054945054945055,0.0,0.40707964601769914,113,46,91,22,42
google/mt5-base,hidden,sif,12,sif_only,10,0.9547738693467337,0.22123893805309736,0.36283185840707965,0.4424778761061947,0.504424778761062,0.5575221238938053,0.17582417582417584,0.4090909090909091,0.22123893805309736,113,46,91,22,42
google/mt5-base,hidden,sif,12,sif_abtt_fixed,10,0.25125628140703515,0.4424778761061947,0.5221238938053098,0.6371681415929203,0.7079646017699115,0.7256637168141593,0.43956043956043955,0.45454545454545453,0.4424778761061947,113,46,91,22,42
google/mt5-base,hidden,sif,12,sif_abtt_optimal,1,0.19095477386934673,0.3805309734513274,0.48672566371681414,0.5309734513274337,0.5663716814159292,0.6194690265486725,0.4725274725274725,0.0,0.3805309734513274,113,46,91,22,42
sentence-transformers/LaBSE,hidden,mean,1,baseline,10,0.9748743718592965,0.21238938053097345,0.2920353982300885,0.37168141592920356,0.4247787610619469,0.504424778761062,0.21978021978021978,0.18181818181818182,0.21238938053097345,113,46,91,22,42
sentence-transformers/LaBSE,hidden,mean,2,baseline,10,0.9798994974874372,0.23008849557522124,0.336283185840708,0.37168141592920356,0.4336283185840708,0.4690265486725664,0.27472527472527475,0.045454545454545456,0.23008849557522124,113,46,91,22,42
sentence-transformers/LaBSE,hidden,mean,3,baseline,10,0.964824120603015,0.21238938053097345,0.34513274336283184,0.4247787610619469,0.46017699115044247,0.5132743362831859,0.25274725274725274,0.045454545454545456,0.21238938053097345,113,46,91,22,42
sentence-transformers/LaBSE,hidden,mean,4,baseline,10,0.9748743718592965,0.26548672566371684,0.3893805309734513,0.4690265486725664,0.5309734513274337,0.584070796460177,0.21978021978021978,0.45454545454545453,0.26548672566371684,113,46,91,22,42
sentence-transformers/LaBSE,hidden,mean,5,baseline,10,0.9698492462311558,0.2743362831858407,0.3805309734513274,0.48672566371681414,0.5398230088495575,0.6194690265486725,0.27472527472527475,0.2727272727272727,0.2743362831858407,113,46,91,22,42
sentence-transformers/LaBSE,hidden,mean,6,baseline,10,0.964824120603015,0.3185840707964602,0.46017699115044247,0.5309734513274337,0.5752212389380531,0.6283185840707964,0.2967032967032967,0.4090909090909091,0.3185840707964602,113,46,91,22,42
sentence-transformers/LaBSE,hidden,mean,7,baseline,10,0.9698492462311558,0.336283185840708,0.4247787610619469,0.4690265486725664,0.5486725663716814,0.6017699115044248,0.3516483516483517,0.2727272727272727,0.336283185840708,113,46,91,22,42
sentence-transformers/LaBSE,hidden,mean,8,baseline,10,0.9798994974874372,0.2920353982300885,0.39823008849557523,0.49557522123893805,0.5221238938053098,0.5663716814159292,0.2967032967032967,0.2727272727272727,0.2920353982300885,113,46,91,22,42
sentence-transformers/LaBSE,hidden,mean,9,baseline,10,0.9698492462311558,0.336283185840708,0.45132743362831856,0.5398230088495575,0.5929203539823009,0.6194690265486725,0.3516483516483517,0.2727272727272727,0.336283185840708,113,46,91,22,42
