model,language,layer,method,D,D_source,sif_a,spearman_train,spearman_test,n_train_pairs,n_test_pairs
Qwen/Qwen3-Embedding-8B,serbian,30,sif_abtt_optimal,10,train_sweep,0.001,0.6779204626178491,0.6923818972049188,596,596
Qwen/Qwen3-Embedding-8B,serbian,30,whitening,0,none,0.001,0.014793875489356928,0.23227594224793496,596,596
Qwen/Qwen3-Embedding-8B,serbian,31,baseline_mean,0,none,0.001,0.6489967157289538,0.6688296135229187,596,596
Qwen/Qwen3-Embedding-8B,serbian,31,sif_abtt_optimal,10,train_sweep,0.001,0.6654280082293061,0.6828530252116711,596,596
Qwen/Qwen3-Embedding-8B,serbian,31,whitening,0,none,0.001,0.00357086446934316,0.2692645174101332,596,596
Qwen/Qwen3-Embedding-8B,serbian,32,baseline_mean,0,none,0.001,0.6212460511605775,0.6309855529070745,596,596
Qwen/Qwen3-Embedding-8B,serbian,32,sif_abtt_optimal,10,train_sweep,0.001,0.6544503011653756,0.674298441949408,596,596
Qwen/Qwen3-Embedding-8B,serbian,32,whitening,0,none,0.001,0.07793780499542227,0.23897377809463413,596,596
Qwen/Qwen3-Embedding-8B,serbian,33,baseline_mean,0,none,0.001,0.6216073742591497,0.6291391055450257,596,596
Qwen/Qwen3-Embedding-8B,serbian,33,sif_abtt_optimal,10,train_sweep,0.001,0.6621502059666717,0.6765567656988262,596,596
Qwen/Qwen3-Embedding-8B,serbian,33,whitening,0,none,0.001,0.05043590860293621,0.20917053312241185,596,596
Qwen/Qwen3-Embedding-8B,serbian,34,baseline_mean,0,none,0.001,0.6228555080294873,0.6355269721455462,596,596
Qwen/Qwen3-Embedding-8B,serbian,34,sif_abtt_optimal,10,train_sweep,0.001,0.664305593795097,0.6809315516163756,596,596
Qwen/Qwen3-Embedding-8B,serbian,34,whitening,0,none,0.001,-0.1320219197342182,0.24169756403941764,596,596
Qwen/Qwen3-Embedding-8B,serbian,35,baseline_mean,0,none,0.001,0.5977980743829846,0.6263401069257715,596,596
Qwen/Qwen3-Embedding-8B,serbian,35,sif_abtt_optimal,10,train_sweep,0.001,0.6565448021710859,0.6706691972291037,596,596
Qwen/Qwen3-Embedding-8B,serbian,35,whitening,0,none,0.001,0.03642923067460545,0.22744746050429,596,596
Qwen/Qwen3-Embedding-8B,serbian,36,baseline_mean,0,none,0.001,0.5948806899617711,0.6077910706043476,596,596
Qwen/Qwen3-Embedding-8B,serbian,36,sif_abtt_optimal,1,train_sweep,0.001,0.6260801744044393,0.6452703713857162,596,596
Qwen/Qwen3-Embedding-8B,serbian,36,whitening,0,none,0.001,0.011682897697367418,0.2668137130463078,596,596
tencent/KaLM-Embedding-Gemma3-12B-2511,english,0,baseline_mean,0,none,0.001,0.4121598281359719,0.44819938058743525,3564,3564
tencent/KaLM-Embedding-Gemma3-12B-2511,english,0,sif_abtt_optimal,10,train_sweep,0.001,0.6764678861370997,0.6815903697435158,3564,3564
tencent/KaLM-Embedding-Gemma3-12B-2511,english,0,whitening,0,none,0.001,0.5898251531758811,0.6104510716863988,3564,3564
tencent/KaLM-Embedding-Gemma3-12B-2511,english,1,baseline_mean,0,none,0.001,0.37533182804653664,0.3901180055429462,3564,3564
tencent/KaLM-Embedding-Gemma3-12B-2511,english,1,sif_abtt_optimal,10,train_sweep,0.001,0.686373734400616,0.6880056385948988,3564,3564
tencent/KaLM-Embedding-Gemma3-12B-2511,english,1,whitening,0,none,0.001,0.5990004570451148,0.615752654664391,3564,3564
tencent/KaLM-Embedding-Gemma3-12B-2511,english,2,baseline_mean,0,none,0.001,0.36310842886560807,0.37882895220302254,3564,3564
tencent/KaLM-Embedding-Gemma3-12B-2511,english,2,sif_abtt_optimal,10,train_sweep,0.001,0.6866208492178402,0.6874621655129264,3564,3564
tencent/KaLM-Embedding-Gemma3-12B-2511,english,2,whitening,0,none,0.001,0.6083967162471177,0.6253707770838326,3564,3564
tencent/KaLM-Embedding-Gemma3-12B-2511,english,3,baseline_mean,0,none,0.001,0.18992811354058106,0.1995814699749418,3564,3564
tencent/KaLM-Embedding-Gemma3-12B-2511,english,3,sif_abtt_optimal,10,train_sweep,0.001,0.686200302884623,0.6874693558339209,3564,3564
tencent/KaLM-Embedding-Gemma3-12B-2511,english,3,whitening,0,none,0.001,0.6074429190304315,0.6252980383699696,3564,3564
tencent/KaLM-Embedding-Gemma3-12B-2511,english,4,baseline_mean,0,none,0.001,0.18592899786164663,0.19598897362725115,3564,3564
tencent/KaLM-Embedding-Gemma3-12B-2511,english,4,sif_abtt_optimal,10,train_sweep,0.001,0.6885813882661049,0.689570129166992,3564,3564
tencent/KaLM-Embedding-Gemma3-12B-2511,english,4,whitening,0,none,0.001,0.6152302787326468,0.6262590454827204,3564,3564
tencent/KaLM-Embedding-Gemma3-12B-2511,english,5,baseline_mean,0,none,0.001,0.25216221519330495,0.26534943738830186,3564,3564
tencent/KaLM-Embedding-Gemma3-12B-2511,english,5,sif_abtt_optimal,10,train_sweep,0.001,0.6908247868197465,0.6929126748752262,3564,3564
tencent/KaLM-Embedding-Gemma3-12B-2511,english,5,whitening,0,none,0.001,0.6234661516045604,0.6311681160493345,3564,3564
tencent/KaLM-Embedding-Gemma3-12B-2511,english,6,baseline_mean,0,none,0.001,0.24559541713469185,0.25999172724950564,3564,3564
tencent/KaLM-Embedding-Gemma3-12B-2511,english,6,sif_abtt_optimal,10,train_sweep,0.001,0.6928586048879745,0.6974619890716224,3564,3564
tencent/KaLM-Embedding-Gemma3-12B-2511,english,6,whitening,0,none,0.001,0.6321462240259773,0.6374473902778512,3564,3564
