model,repr,pooling,layer,method,D,sif_a,tau,aucroc,spearman,same_avg,diff_avg,gap,dir_acc_at_1,dir_acc_at_3,existing_acc,new_acc,overall_assignment_acc,train_aucroc,train_dir_acc_at_1,n_train,n_test,n_existing,n_new
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,hidden,sif,23,sif_only,10,0.001,0.9698492462311558,0.951175583669359,0.051550194473060404,0.9665857553482056,0.9109974503517151,0.05558830499649048,0.837245696400626,0.9499217527386542,0.734375,0.9811912225705329,0.8575899843505478,0.972805014652804,0.7762128325508607,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,hidden,sif,23,sif_abtt_fixed,10,0.001,0.4221105527638191,0.9671121993474033,0.0533710723463342,0.5390251874923706,0.0011417270870879292,0.5378834604052827,0.812206572769953,0.9436619718309859,0.846875,0.8275862068965517,0.837245696400626,0.9926461968667907,0.8513302034428795,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,hidden,sif,23,sif_abtt_optimal,10,0.001,0.4221105527638191,0.9671121993474033,0.0533710723463342,0.5390251874923706,0.0011417270870879292,0.5378834604052827,0.812206572769953,0.9436619718309859,0.846875,0.8275862068965517,0.837245696400626,0.9926461968667907,0.8513302034428795,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,hidden,sif,24,sif_only,10,0.001,0.8241206030150754,0.9312874194601833,0.049277822540850655,0.801940381526947,0.5393586158752441,0.2625817656517029,0.8247261345852895,0.9327073552425665,0.75,0.9592476489028213,0.8544600938967136,0.9716964322987862,0.7887323943661971,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,hidden,sif,24,sif_abtt_fixed,10,0.001,0.4271356783919598,0.9654931624860756,0.053186085241355735,0.506788969039917,0.0012834931258112192,0.5055054759141058,0.7621283255086072,0.9076682316118936,0.809375,0.7711598746081505,0.7902973395931142,0.9872156526960659,0.7996870109546166,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,hidden,sif,24,sif_abtt_optimal,7,0.001,0.45226130653266333,0.9665954795719208,0.05331203323633315,0.5200075507164001,0.0012878987472504377,0.5187196519691497,0.7715179968701096,0.9123630672926447,0.80625,0.799373040752351,0.8028169014084507,0.9888649695828047,0.7887323943661971,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,1,baseline,10,0.001,0.8994974874371859,0.9395567941344611,0.05022266062173911,0.8390287160873413,0.6022151708602905,0.23681354522705078,0.6635367762128326,0.9248826291079812,0.375,0.9686520376175548,0.6713615023474179,0.935431942548657,0.6040688575899843,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,1,abtt_fixed,10,0.001,0.4170854271356784,0.973903367218824,0.05414701421273847,0.5382823944091797,0.0011393289314582944,0.5371430654777214,0.8309859154929577,0.9561815336463224,0.834375,0.8808777429467085,0.8575899843505478,0.9925459985863327,0.8607198748043818,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,1,abtt_optimal,3,0.001,0.4271356783919598,0.9730400475468471,0.05404837346489334,0.5464028120040894,0.0010314052924513817,0.545371406711638,0.8137715179968701,0.945226917057903,0.8625,0.8213166144200627,0.8419405320813772,0.9927879112910303,0.8450704225352113,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,1,whitening,10,0.001,0.0,0.6193811826353486,0.013640210071093247,0.3427172899246216,0.003419925458729267,0.3392973644658923,0.107981220657277,0.1189358372456964,1.0,0.0,0.5007824726134585,0.4866873465264101,0.06729264475743349,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,2,baseline,10,0.001,0.914572864321608,0.8735092886117594,0.042676237727036354,0.8442408442497253,0.6695032119750977,0.17473763227462769,0.6353677621283255,0.8701095461658842,0.446875,0.9028213166144201,0.6744913928012519,0.8934909030254032,0.6040688575899843,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,2,abtt_fixed,10,0.001,0.35175879396984927,0.9649170334862732,0.05312025818187816,0.5206766724586487,0.0009489959920756519,0.519727676466573,0.809076682316119,0.945226917057903,0.884375,0.786833855799373,0.8356807511737089,0.9917495932258363,0.8810641627543035,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,2,abtt_optimal,7,0.001,0.4321608040201005,0.9673453675560552,0.053397713563048115,0.5270726084709167,0.0009144554496742785,0.5261581530212425,0.8325508607198748,0.9530516431924883,0.809375,0.9090909090909091,0.8591549295774648,0.9929559906540553,0.8575899843505478,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,2,whitening,10,0.001,0.005025125628140704,0.5357961758555515,0.004089985656433007,0.020385993644595146,-0.0015282046515494585,0.021914198296144605,0.08763693270735524,0.09859154929577464,1.0,0.0,0.5007824726134585,0.5031143612722858,0.2237871674491393,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,3,baseline,10,0.001,0.964824120603015,0.8741940930219038,0.042754481767285316,0.9105733633041382,0.7955772876739502,0.11499607563018799,0.5555555555555556,0.8591549295774648,0.196875,0.9498432601880877,0.5727699530516432,0.8746751960428921,0.4679186228482003,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,3,abtt_fixed,10,0.001,0.35678391959798994,0.9724729001687438,0.05398357262306042,0.5124674439430237,0.0003697588690556586,0.512097685073968,0.7856025039123631,0.9374021909233177,0.871875,0.7586206896551724,0.8153364632237872,0.9920688968119815,0.8607198748043818,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,3,abtt_optimal,5,0.001,0.45226130653266333,0.973185744493923,0.0540650204338952,0.5264206528663635,0.001056281034834683,0.5253643718315288,0.8356807511737089,0.9483568075117371,0.81875,0.9090909090909091,0.863849765258216,0.9921013867059781,0.8075117370892019,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,3,whitening,10,0.001,0.0,0.5815355599879637,0.009316051869220361,0.1890968233346939,0.0023384741507470608,0.18675834918394685,0.0892018779342723,0.107981220657277,1.0,0.0,0.5007824726134585,0.5057484892141726,0.023474178403755867,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,4,baseline,10,0.001,0.9748743718592965,0.8255032949057083,0.03719119287760279,0.9105184674263,0.8069454431533813,0.1035730242729187,0.539906103286385,0.7981220657276995,0.23125,0.9216300940438872,0.5758998435054773,0.8242096522432337,0.42566510172143973,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,4,abtt_fixed,10,0.001,0.38190954773869346,0.9617448839820033,0.05275781630833627,0.4875757098197937,0.0007804469205439091,0.4867952628992498,0.7777777777777778,0.9327073552425665,0.846875,0.786833855799373,0.8169014084507042,0.9916453308303604,0.8497652582159625,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,4,abtt_optimal,10,0.001,0.38190954773869346,0.9617448839820033,0.05275781630833627,0.4875757098197937,0.0007804469205439091,0.4867952628992498,0.7777777777777778,0.9327073552425665,0.846875,0.786833855799373,0.8169014084507042,0.9916453308303604,0.8497652582159625,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,4,whitening,10,0.001,0.0,0.5294120347271085,0.0033605461126300345,-0.011299893260002136,0.006948382593691349,-0.018248275853693485,0.08294209702660407,0.09076682316118936,1.0,0.0,0.5007824726134585,0.5088082957867055,0.003129890453834116,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,5,baseline,10,0.001,0.949748743718593,0.8521791316753967,0.040239107310402956,0.8686423897743225,0.7311355471611023,0.13750684261322021,0.5226917057902973,0.7777777777777778,0.203125,0.9122257053291536,0.5571205007824727,0.8462956593248333,0.37402190923317685,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,5,abtt_fixed,10,0.001,0.40703517587939697,0.9617133155727295,0.05275420938079774,0.44080883264541626,0.0004949616850353777,0.4403138709603809,0.7777777777777778,0.9280125195618153,0.7625,0.8652037617554859,0.8137715179968701,0.9858112994785568,0.7996870109546166,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,5,abtt_optimal,10,0.001,0.40703517587939697,0.9617133155727295,0.05275420938079774,0.44080883264541626,0.0004949616850353777,0.4403138709603809,0.7777777777777778,0.9280125195618153,0.7625,0.8652037617554859,0.8137715179968701,0.9858112994785568,0.7996870109546166,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,5,whitening,10,0.001,0.0,0.5985004607394955,0.011254423947660247,0.28191742300987244,-0.0005379618960432708,0.2824553849059157,0.07198748043818466,0.0892018779342723,1.0,0.0,0.5007824726134585,0.5003822513166294,0.001564945226917058,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,6,baseline,10,0.001,0.9447236180904522,0.8751644178765419,0.04286534865982409,0.8711277842521667,0.7216317653656006,0.14949601888656616,0.5211267605633803,0.8497652582159625,0.18125,0.9153605015673981,0.5477308294209703,0.8800018289668888,0.4397496087636933,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,6,abtt_fixed,10,0.001,0.36683417085427134,0.9594319615388376,0.052493547571150094,0.4504714906215668,0.0014590976061299443,0.44901239301543683,0.7605633802816901,0.9217527386541471,0.8375,0.7554858934169278,0.7965571205007824,0.9845086297280136,0.7981220657276995,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,6,abtt_optimal,7,0.001,0.3919597989949749,0.9619759505796663,0.052784217400231745,0.4560038149356842,0.0014574375236406922,0.4545463774120435,0.7668231611893583,0.9264475743348983,0.825,0.786833855799373,0.8059467918622848,0.9851663486026547,0.7902973395931142,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,6,whitening,10,0.001,0.0,0.5342026127316302,0.003907907518226937,0.06248700991272926,-0.0009449423523619771,0.06343195226509124,0.07981220657276995,0.09859154929577464,1.0,0.0,0.5007824726134585,0.5212497607295458,0.00782472613458529,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,7,baseline,10,0.001,0.9195979899497487,0.8811352384901513,0.04354755969903224,0.8439851999282837,0.6929517388343811,0.1510334610939026,0.5696400625978091,0.8466353677621283,0.2625,0.9467084639498433,0.6040688575899843,0.8982359818138567,0.4757433489827856,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,7,abtt_fixed,10,0.001,0.3768844221105528,0.9543449125904594,0.051912314073433115,0.44946062564849854,0.0009780395776033401,0.4484825860708952,0.7527386541471048,0.9092331768388107,0.8375,0.7429467084639498,0.7902973395931142,0.9850611191089875,0.8200312989045383,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,7,abtt_optimal,7,0.001,0.40703517587939697,0.9601740956845344,0.05257834196366604,0.45912134647369385,0.0009570490219630301,0.4581642974517308,0.7386541471048513,0.9217527386541471,0.80625,0.7492163009404389,0.7777777777777778,0.9864323261872989,0.784037558685446,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,7,whitening,10,0.001,0.0,0.5439316226042907,0.005019522709296772,0.1087416559457779,-0.0009900828590616584,0.10973173880483955,0.06103286384976526,0.08294209702660407,1.0,0.0,0.5007824726134585,0.48527947030834706,0.001564945226917058,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,8,baseline,10,0.001,0.9296482412060302,0.886715977982019,0.04418520104427125,0.8803465366363525,0.7627436518669128,0.1176028847694397,0.5899843505477308,0.784037558685446,0.425,0.9059561128526645,0.6651017214397497,0.9132412470878544,0.458528951486698,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,8,abtt_fixed,10,0.001,0.36180904522613067,0.9507887655752049,0.05150599760409085,0.40343379974365234,0.0008877548389136791,0.40254604490473866,0.6885758998435054,0.8826291079812206,0.778125,0.7115987460815048,0.7449139280125195,0.9815372205353906,0.7746478873239436,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,8,abtt_optimal,10,0.001,0.36180904522613067,0.9507887655752049,0.05150599760409085,0.40343379974365234,0.0008877548389136791,0.40254604490473866,0.6885758998435054,0.8826291079812206,0.778125,0.7115987460815048,0.7449139280125195,0.9815372205353906,0.7746478873239436,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,8,whitening,10,0.001,0.0,0.5765834455261768,0.008750239056656967,0.20669770240783691,0.0035579348914325237,0.2031397675164044,0.07355242566510173,0.0892018779342723,1.0,0.0,0.5007824726134585,0.5081449239928748,0.15492957746478872,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,9,baseline,10,0.001,0.914572864321608,0.8703307568467501,0.0423130666323361,0.8195441961288452,0.6639031767845154,0.15564101934432983,0.5054773082942097,0.7355242566510172,0.203125,0.9059561128526645,0.5539906103286385,0.8810145880084568,0.37402190923317685,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,9,abtt_fixed,10,0.001,0.35175879396984927,0.9550701011149201,0.05199517230162228,0.368460476398468,0.001369672711007297,0.3670908036874607,0.676056338028169,0.8466353677621283,0.753125,0.7115987460815048,0.7323943661971831,0.9724877834199259,0.7355242566510172,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,9,abtt_optimal,10,0.001,0.35175879396984927,0.9550701011149201,0.05199517230162228,0.368460476398468,0.001369672711007297,0.3670908036874607,0.676056338028169,0.8466353677621283,0.753125,0.7115987460815048,0.7323943661971831,0.9724877834199259,0.7355242566510172,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,9,whitening,10,0.001,0.0,0.5434862801746541,0.004968640047253916,0.10859441012144089,-0.000653417722787708,0.1092478278442286,0.0594679186228482,0.07668231611893583,1.0,0.0,0.5007824726134585,0.506120620539015,0.00782472613458529,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,10,baseline,10,0.001,0.9195979899497487,0.8611349035597263,0.041262371420901355,0.8559154868125916,0.7500344514846802,0.10588103532791138,0.5039123630672926,0.7245696400625978,0.35,0.8244514106583072,0.5868544600938967,0.8831103646238798,0.38184663536776214,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,10,abtt_fixed,10,0.001,0.35175879396984927,0.9546260196518768,0.05194443266364042,0.36799752712249756,0.0014404250541701913,0.36655710206832737,0.6416275430359938,0.8575899843505478,0.803125,0.64576802507837,0.7245696400625978,0.9685499668204727,0.6917057902973396,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,10,abtt_optimal,10,0.001,0.35175879396984927,0.9546260196518768,0.05194443266364042,0.36799752712249756,0.0014404250541701913,0.36655710206832737,0.6416275430359938,0.8575899843505478,0.803125,0.64576802507837,0.7245696400625978,0.9685499668204727,0.6917057902973396,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,10,whitening,10,0.001,0.0,0.5828242457240733,0.00946329743573115,0.2075233906507492,3.336310328450054e-05,0.2074900275474647,0.07511737089201878,0.08450704225352113,1.0,0.0,0.5007824726134585,0.49185797154516203,0.03912363067292645,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,11,baseline,10,0.001,0.8793969849246231,0.8892323916744527,0.0444727201829566,0.7938776612281799,0.6252594590187073,0.16861820220947266,0.5837245696400626,0.7965571205007824,0.33125,0.9435736677115988,0.6369327073552425,0.9128189245181932,0.460093896713615,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,11,abtt_fixed,10,0.001,0.36683417085427134,0.9555561484310766,0.05205070685308701,0.392574280500412,0.000915385433472693,0.3916588950669393,0.7089201877934272,0.8998435054773083,0.775,0.7554858934169278,0.7652582159624414,0.9728288006630793,0.758998435054773,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,11,abtt_optimal,10,0.001,0.36683417085427134,0.9555561484310766,0.05205070685308701,0.392574280500412,0.000915385433472693,0.3916588950669393,0.7089201877934272,0.8998435054773083,0.775,0.7554858934169278,0.7652582159624414,0.9728288006630793,0.758998435054773,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,11,whitening,10,0.001,0.0,0.5465842428110192,0.005322617578083764,0.11735884845256805,-0.0008590350626036525,0.1182178835151717,0.06729264475743349,0.08607198748043818,1.0,0.0,0.5007824726134585,0.4924612623638611,0.001564945226917058,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,12,baseline,10,0.001,0.8743718592964824,0.8800953945562259,0.043428749730233245,0.8007842898368835,0.6528612971305847,0.14792299270629883,0.5258215962441315,0.7323943661971831,0.4,0.8432601880877743,0.621283255086072,0.8905984332226413,0.42566510172143973,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,12,abtt_fixed,10,0.001,0.34673366834170855,0.9440733884327065,0.05073871539693366,0.34848475456237793,0.0012393337674438953,0.34724542079493403,0.6103286384976526,0.8497652582159625,0.74375,0.6112852664576802,0.6776212832550861,0.9728512684264154,0.730829420970266,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,12,abtt_optimal,10,0.001,0.34673366834170855,0.9440733884327065,0.05073871539693366,0.34848475456237793,0.0012393337674438953,0.34724542079493403,0.6103286384976526,0.8497652582159625,0.74375,0.6112852664576802,0.6776212832550861,0.9728512684264154,0.730829420970266,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,12,whitening,10,0.001,0.0,0.5563919635457655,0.006443220680008112,0.09034989029169083,0.00016420308384113014,0.0901856872078497,0.06103286384976526,0.07355242566510173,1.0,0.0,0.5007824726134585,0.5158276556418471,0.004694835680751174,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,13,baseline,10,0.001,0.914572864321608,0.8596896809882828,0.041097243902226466,0.8425508737564087,0.7230437994003296,0.1195070743560791,0.5273865414710485,0.758998435054773,0.3,0.8934169278996865,0.596244131455399,0.8707145720444287,0.40688575899843504,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,13,abtt_fixed,10,0.001,0.37185929648241206,0.9452801666458054,0.05087659885920912,0.35783517360687256,0.0018734501209110022,0.35596172348596156,0.6666666666666666,0.8701095461658842,0.696875,0.7617554858934169,0.729264475743349,0.9686629330996701,0.7183098591549296,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,13,abtt_optimal,10,0.001,0.37185929648241206,0.9452801666458054,0.05087659885920912,0.35783517360687256,0.0018734501209110022,0.35596172348596156,0.6666666666666666,0.8701095461658842,0.696875,0.7617554858934169,0.729264475743349,0.9686629330996701,0.7183098591549296,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,13,whitening,10,0.001,0.0,0.505205026752623,0.000594714223764555,-0.008539380505681038,-0.0014995771925896406,-0.007039803313091397,0.046948356807511735,0.057902973395931145,1.0,0.0,0.5007824726134585,0.5065955981512675,0.0,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,14,baseline,10,0.001,0.9346733668341709,0.8716816834514594,0.04246742012958811,0.8832799792289734,0.7869470715522766,0.09633290767669678,0.5821596244131455,0.7965571205007824,0.28125,0.9655172413793104,0.622848200312989,0.8883391997432861,0.4507042253521127,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,14,abtt_fixed,10,0.001,0.35678391959798994,0.9446308462780403,0.05080240913697056,0.37728065252304077,0.0011001401580870152,0.37618051236495376,0.6635367762128326,0.86697965571205,0.78125,0.6614420062695925,0.7214397496087637,0.9684304726284847,0.7496087636932708,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,14,abtt_optimal,7,0.001,0.3969849246231156,0.9405262009169307,0.05033342261760805,0.39208853244781494,0.0008960698032751679,0.3911924626445398,0.6713615023474179,0.8685446009389671,0.71875,0.7398119122257053,0.729264475743349,0.9688971090188376,0.7136150234741784,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,14,whitening,10,0.001,0.0,0.5696154989872668,0.00795409907874601,0.16252687573432922,-0.0015776536893099546,0.16410452942363918,0.0594679186228482,0.07511737089201878,1.0,0.0,0.5007824726134585,0.49668200123655015,0.006259780907668232,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,15,baseline,10,0.001,0.9195979899497487,0.8940446494554903,0.045022556728762764,0.8793501853942871,0.7598477602005005,0.11950242519378662,0.6447574334898278,0.837245696400626,0.48125,0.9028213166144201,0.6917057902973396,0.9172777998074046,0.5727699530516432,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,15,abtt_fixed,10,0.001,0.3768844221105528,0.9503177613692841,0.05145218184080125,0.41821351647377014,0.0010946490801870823,0.41711886739358306,0.7433489827856025,0.9092331768388107,0.81875,0.7554858934169278,0.7871674491392802,0.9781758980755875,0.7918622848200313,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,15,abtt_optimal,7,0.001,0.3869346733668342,0.9587392373735987,0.05241439863950033,0.42293331027030945,0.0010147818829864264,0.421918528387323,0.704225352112676,0.8794992175273866,0.778125,0.7084639498432602,0.7433489827856025,0.9788204632635202,0.7527386541471048,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,15,whitening,10,0.001,0.0,0.599414584091849,0.011358869584556898,0.2342008799314499,-0.0014989884803071618,0.23569986841175705,0.06416275430359937,0.07198748043818466,1.0,0.0,0.5007824726134585,0.48082273645084495,0.004694835680751174,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,16,baseline,10,0.001,0.9447236180904522,0.9113453323374794,0.04699928951169687,0.9243358969688416,0.8377864360809326,0.08654946088790894,0.7276995305164319,0.8951486697965572,0.559375,0.9404388714733543,0.7496087636932708,0.9304528662936784,0.6525821596244131,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,16,abtt_fixed,10,0.001,0.36180904522613067,0.9642070871720365,0.05303914149053076,0.46812358498573303,0.0007694059750065207,0.4673541790107265,0.7949921752738655,0.9389671361502347,0.88125,0.7774294670846394,0.8294209702660407,0.9898725592542787,0.8356807511737089,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,16,abtt_optimal,10,0.001,0.36180904522613067,0.9642070871720365,0.05303914149053076,0.46812358498573303,0.0007694059750065207,0.4673541790107265,0.7949921752738655,0.9389671361502347,0.88125,0.7774294670846394,0.8294209702660407,0.9898725592542787,0.8356807511737089,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,16,whitening,10,0.001,0.0,0.560508532783959,0.006913561572272807,0.16205239295959473,0.005145252216607332,0.1569071407429874,0.06729264475743349,0.09076682316118936,1.0,0.0,0.5007824726134585,0.4932236696177055,0.0,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,17,baseline,10,0.001,0.964824120603015,0.9196058913067149,0.047943120332262314,0.9537543654441833,0.8941708207130432,0.05958354473114014,0.7198748043818466,0.8998435054773083,0.615625,0.8996865203761756,0.7574334898278561,0.9402280587928464,0.6885758998435054,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,17,abtt_fixed,10,0.001,0.4472361809045226,0.9686456895803764,0.05354628510738095,0.4970747232437134,0.0010225859005004168,0.49605213734321296,0.7981220657276995,0.9405320813771518,0.775,0.8746081504702194,0.8247261345852895,0.9852420470622677,0.8262910798122066,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,17,abtt_optimal,7,0.001,0.457286432160804,0.9694875064536049,0.05364246899918754,0.5161480903625488,0.001005684258416295,0.5151424061041325,0.7871674491392802,0.9358372456964006,0.815625,0.8213166144200627,0.8184663536776213,0.9866433838544659,0.8184663536776213,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,17,whitening,10,0.001,0.0,0.5506362151640833,0.005785568018602603,0.08278586715459824,-0.000550722295884043,0.08333658945048228,0.08607198748043818,0.107981220657277,1.0,0.0,0.5007824726134585,0.4773566277507122,0.0,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,18,baseline,10,0.001,0.9547738693467337,0.9461263858409998,0.05097328574949354,0.9430084228515625,0.8614679574966431,0.08154046535491943,0.7230046948356808,0.8951486697965572,0.578125,0.9184952978056427,0.7480438184663537,0.9514227672275937,0.6823161189358372,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,18,abtt_fixed,10,0.001,0.4170854271356784,0.9675890770029824,0.05342555919530086,0.4828793704509735,0.0010128930443897843,0.4818664774065837,0.7699530516431925,0.92018779342723,0.803125,0.7931034482758621,0.7981220657276995,0.9845968198725967,0.809076682316119,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,18,abtt_optimal,10,0.001,0.4170854271356784,0.9675890770029824,0.05342555919530086,0.4828793704509735,0.0010128930443897843,0.4818664774065837,0.7699530516431925,0.92018779342723,0.803125,0.7931034482758621,0.7981220657276995,0.9845968198725967,0.809076682316119,639,639,320,319
KaLM-Embedding/KaLM-embedding-multilingual-mini-instruct-v2.5,ffn_int,mean,18,whitening,10,0.001,0.0,0.5294432491808474,0.003364112919709791,0.07689433544874191,-0.0009559220634400845,0.077850257512182,0.07198748043818466,0.08763693270735524,1.0,0.0,0.5007824726134585,0.4999260112318323,0.006259780907668232,639,639,320,319
